Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,FailureType,FailureTypeLabel,RUL
H35378,H,300.5,310.8,1631,30.5,132,0,0,0,0,0,0,NoFailure,1,0
H35379,H,300.5,310.9,1447,46.5,137,0,0,0,0,0,0,NoFailure,1,0
L53146,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0,NoFailure,1,0
L53147,L,300.4,310.8,1390,52.5,144,0,0,0,0,0,0,NoFailure,1,0
L53148,L,300.4,310.8,1348,56.0,146,0,0,0,0,0,0,NoFailure,1,0
M20829,M,300.4,310.8,1491,35.9,148,0,0,0,0,0,0,NoFailure,1,0
L53150,L,300.4,310.8,1520,37.6,151,0,0,0,0,0,0,NoFailure,1,0
L53151,L,300.5,310.8,1509,33.0,153,0,0,0,0,0,0,NoFailure,1,0
L53152,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,0,NoFailure,1,0
L53153,L,300.5,310.8,1354,51.8,157,0,0,0,0,0,0,NoFailure,1,0
L53154,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0,NoFailure,1,0
H35389,H,300.5,310.7,1654,28.6,161,0,0,0,0,0,0,NoFailure,1,0
H35390,H,300.5,310.6,1378,51.5,166,0,0,0,0,0,0,NoFailure,1,0
L53157,L,300.6,310.7,1750,30.6,171,0,0,0,0,0,0,NoFailure,1,0
L53158,L,300.5,310.6,1448,46.3,173,0,0,0,0,0,0,NoFailure,1,0
H35393,H,300.6,310.7,1501,45.3,175,0,0,0,0,0,0,NoFailure,1,0
M20840,M,300.6,310.7,1654,32.0,180,0,0,0,0,0,0,NoFailure,1,0
M20841,M,300.7,310.7,1347,46.5,183,0,0,0,0,0,0,NoFailure,1,0
L53162,L,300.7,310.8,1486,37.1,186,0,0,0,0,0,0,NoFailure,1,0
H35397,H,300.8,310.8,1466,45.2,188,0,0,0,0,0,0,NoFailure,1,0
H35398,H,300.7,310.8,1346,52.0,193,0,0,0,0,0,0,NoFailure,1,0
L53165,L,300.7,310.7,1314,42.4,198,0,0,0,0,0,0,NoFailure,1,0
L53166,L,300.6,310.7,1440,52.5,200,0,0,0,0,0,0,NoFailure,1,0
L53167,L,300.7,310.8,1608,39.5,202,0,0,0,0,0,0,NoFailure,1,0
H35402,H,300.7,310.8,1296,58.2,204,0,0,0,0,0,0,NoFailure,1,0
L53169,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0,NoFailure,1,0
M20850,M,300.7,310.7,1343,51.6,211,0,0,0,0,0,0,NoFailure,1,0
L53171,L,300.7,310.7,1416,40.4,214,0,0,0,0,0,0,NoFailure,1,0
L53172,L,300.7,310.6,1288,47.2,216,0,0,0,0,0,0,NoFailure,1,0
M20853,M,300.7,310.6,1407,42.4,218,0,0,0,0,0,0,NoFailure,1,0
L53174,L,300.6,310.4,1608,39.2,221,0,0,0,0,0,0,NoFailure,1,0
L53175,L,300.6,310.3,1920,22.3,223,0,0,0,0,0,0,NoFailure,1,0
M20856,M,300.5,310.2,1386,48.2,225,0,0,0,0,0,0,NoFailure,1,0
M20857,M,300.5,310.2,1571,34.6,228,0,0,0,0,0,0,NoFailure,1,0
M20858,M,300.4,310.2,1613,36.9,231,0,0,0,0,0,0,NoFailure,1,0
M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0,TWF,5,0
H35414,H,300.4,310.2,1431,43.2,0,0,0,0,0,0,0,NoFailure,1,100
M20861,M,300.4,310.2,1380,47.3,5,0,0,0,0,0,0,NoFailure,1,95
L53182,L,300.5,310.3,1683,31.5,8,0,0,0,0,0,0,NoFailure,1,92
L53183,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0,NoFailure,1,90
L53184,L,300.5,310.4,1761,26.5,12,0,0,0,0,0,0,NoFailure,1,88
L53185,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0,NoFailure,1,86
M20866,M,300.6,310.5,2156,18.0,16,0,0,0,0,0,0,NoFailure,1,84
M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,NoFailure,1,81
L53188,L,300.7,310.7,1431,39.3,22,0,0,0,0,0,0,NoFailure,1,78
L53189,L,300.6,310.6,1931,22.0,24,0,0,0,0,0,0,NoFailure,1,76
H35424,H,300.7,310.7,1428,43.4,26,0,0,0,0,0,0,NoFailure,1,74
L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,NoFailure,1,69
H35426,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0,NoFailure,1,67
L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0,NoFailure,1,62
H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0,NoFailure,1,60
M20875,M,300.8,310.8,1520,38.0,45,0,0,0,0,0,0,NoFailure,1,55
L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,NoFailure,1,52
L53197,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,NoFailure,1,50
M20878,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,NoFailure,1,48
L53199,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0,NoFailure,1,45
L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,0,NoFailure,1,43
L53201,L,300.7,310.8,1814,21.4,59,0,0,0,0,0,0,NoFailure,1,41
L53202,L,300.7,310.9,1521,39.4,61,0,0,0,0,0,0,NoFailure,1,39
M20883,M,300.7,310.9,1369,51.2,63,0,0,0,0,0,0,NoFailure,1,37
L53204,L,300.7,310.9,1356,65.3,66,1,0,0,1,0,0,PWF,3,34
L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,NoFailure,1,32
L53206,L,300.7,311.0,1403,48.3,70,0,0,0,0,0,0,NoFailure,1,30
M20887,M,300.7,311.0,1413,44.3,72,0,0,0,0,0,0,NoFailure,1,28
L53208,L,300.6,310.9,1472,47.6,75,0,0,0,0,0,0,NoFailure,1,25
M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,0,NoFailure,1,23
L53210,L,300.6,310.7,1397,53.7,80,0,0,0,0,0,0,NoFailure,1,20
L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0,NoFailure,1,18
L53212,L,300.7,310.8,1754,27.7,84,0,0,0,0,0,0,NoFailure,1,16
L53213,L,300.6,310.9,1471,37.9,86,0,0,0,0,0,0,NoFailure,1,14
M20894,M,300.6,310.8,1389,48.1,88,0,0,0,0,0,0,NoFailure,1,12
M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,NoFailure,1,9
M20896,M,300.6,311.0,1401,54.6,94,0,0,0,0,0,0,NoFailure,1,6
L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,NoFailure,1,3
L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,NoFailure,1,1
L53219,L,300.6,310.9,1433,42.6,101,0,0,0,0,0,0,NoFailure,1,0
M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0,NoFailure,1,0
M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,NoFailure,1,0
M20902,M,300.8,311.0,1580,36.6,109,0,0,0,0,0,0,NoFailure,1,0
M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0,NoFailure,1,0
M20904,M,300.8,310.9,1522,41.7,115,0,0,0,0,0,0,NoFailure,1,0
L53225,L,300.8,310.9,1311,55.8,118,0,0,0,0,0,0,NoFailure,1,0
L53226,L,300.9,311.0,1316,56.5,120,0,0,0,0,0,0,NoFailure,1,0
H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,NoFailure,1,0
M20908,M,300.9,311.0,1556,38.8,127,0,0,0,0,0,0,NoFailure,1,0
M20909,M,300.9,311.0,1567,34.3,130,0,0,0,0,0,0,NoFailure,1,0
M20910,M,300.9,311.1,1546,37.7,133,0,0,0,0,0,0,NoFailure,1,0
L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,NoFailure,1,0
L53232,L,300.9,311.0,2003,20.2,138,0,0,0,0,0,0,NoFailure,1,0
L53233,L,300.8,310.9,1748,29.9,140,0,0,0,0,0,0,NoFailure,1,0
H35468,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0,NoFailure,1,0
L53235,L,300.7,310.8,1475,42.0,147,0,0,0,0,0,0,NoFailure,1,0
L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0,NoFailure,1,0
L53237,L,300.8,310.8,1689,32.9,151,0,0,0,0,0,0,NoFailure,1,0
M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,NoFailure,1,0
L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,NoFailure,1,0
L53240,L,301.0,311.1,1615,35.6,158,0,0,0,0,0,0,NoFailure,1,0
H35475,H,301.1,311.1,1618,29.5,160,0,0,0,0,0,0,NoFailure,1,0
M20922,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0,NoFailure,1,0
L53243,L,301.1,311.1,1450,43.3,168,0,0,0,0,0,0,NoFailure,1,0
L53244,L,301.1,311.1,1889,23.8,170,0,0,0,0,0,0,NoFailure,1,0
L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,NoFailure,1,0
L53246,L,301.0,311.0,1804,25.8,174,0,0,0,0,0,0,NoFailure,1,0
L53247,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0,NoFailure,1,0
M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,NoFailure,1,0
L53249,L,300.9,310.9,1601,34.0,181,0,0,0,0,0,0,NoFailure,1,0
L53250,L,300.9,310.9,1615,32.0,183,0,0,0,0,0,0,NoFailure,1,0
M20931,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0,NoFailure,1,0
M20932,M,300.9,310.8,1695,30.2,188,0,0,0,0,0,0,NoFailure,1,0
M20933,M,300.9,310.8,1790,26.2,191,0,0,0,0,0,0,NoFailure,1,0
M20934,M,301.0,310.8,1533,39.3,194,0,0,0,0,0,0,NoFailure,1,0
L53255,L,301.0,310.9,1813,28.5,197,0,0,0,0,0,0,NoFailure,1,0
L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0,NoFailure,1,0
L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,NoFailure,1,0
L53258,L,300.8,310.7,1339,59.1,203,1,0,0,0,1,0,OSF,2,0
M20939,M,300.8,310.7,1371,44.7,205,0,0,0,0,0,0,NoFailure,1,0
L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,NoFailure,1,0
L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,NoFailure,1,0
L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,NoFailure,1,0
L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0,NoFailure,1,0
M20944,M,300.8,310.6,1505,36.2,0,0,0,0,0,0,0,NoFailure,1,100
L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,NoFailure,1,97
L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,NoFailure,1,95
M20947,M,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,NoFailure,1,93
L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,NoFailure,1,90
L53269,L,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,NoFailure,1,88
L53270,L,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,NoFailure,1,86
L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,RNF,4,84
L53272,L,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,NoFailure,1,82
L53273,L,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,NoFailure,1,80
M20954,M,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,NoFailure,1,78
M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,NoFailure,1,75
M20956,M,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,NoFailure,1,72
H35511,H,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,NoFailure,1,69
M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,NoFailure,1,64
H35513,H,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,NoFailure,1,61
M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,NoFailure,1,56
L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,NoFailure,1,53
L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,NoFailure,1,51
L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,NoFailure,1,49
M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,NoFailure,1,47
M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,NoFailure,1,44
L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,NoFailure,1,41
L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,NoFailure,1,39
M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,NoFailure,1,37
M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,NoFailure,1,34
L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,NoFailure,1,31
M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,NoFailure,1,29
L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,NoFailure,1,26
M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,NoFailure,1,24
M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,NoFailure,1,21
L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,NoFailure,1,18
L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,NoFailure,1,16
L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,NoFailure,1,14
M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,NoFailure,1,12
L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,NoFailure,1,9
M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,NoFailure,1,7
L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,NoFailure,1,4
L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,NoFailure,1,2
L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,NoFailure,1,0
M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,NoFailure,1,0
L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,NoFailure,1,0
L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,NoFailure,1,0
L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,NoFailure,1,0
L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,NoFailure,1,0
M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,NoFailure,1,0
L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,NoFailure,1,0
H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,NoFailure,1,0
L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,NoFailure,1,0
L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,NoFailure,1,0
L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,NoFailure,1,0
L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,NoFailure,1,0
H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,NoFailure,1,0
M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,NoFailure,1,0
M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,NoFailure,1,0
L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,NoFailure,1,0
L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,NoFailure,1,0
L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,NoFailure,1,0
L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,NoFailure,1,0
M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,NoFailure,1,0
M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,NoFailure,1,0
M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,NoFailure,1,0
M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,NoFailure,1,0
M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,NoFailure,1,0
L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,NoFailure,1,0
M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,NoFailure,1,0
L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,NoFailure,1,0
L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,NoFailure,1,0
M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,NoFailure,1,0
L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,OSF,2,0
M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,NoFailure,1,0
L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,NoFailure,1,0
L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,NoFailure,1,0
L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,NoFailure,1,0
L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,NoFailure,1,0
L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,OSF,2,0
L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,NoFailure,1,0
L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,NoFailure,1,0
L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,NoFailure,1,0
L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,NoFailure,1,0
H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,NoFailure,1,0
L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,NoFailure,1,0
H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,NoFailure,1,0
M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,NoFailure,1,0
M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,NoFailure,1,0
L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,NoFailure,1,0
H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,NoFailure,1,0
L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,NoFailure,1,0
L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,TWF,5,0
L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,NoFailure,1,100
L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,NoFailure,1,98
L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,NoFailure,1,96
L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,NoFailure,1,94
L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,NoFailure,1,92
L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,PWF,3,90
M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,NoFailure,1,88
L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,NoFailure,1,85
L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,NoFailure,1,83
L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,NoFailure,1,81
H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,NoFailure,1,79
L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,NoFailure,1,74
L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,NoFailure,1,72
M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,NoFailure,1,70
L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,NoFailure,1,67
L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,NoFailure,1,65
M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,NoFailure,1,63
L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,NoFailure,1,60
H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,NoFailure,1,58
L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,NoFailure,1,53
L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,NoFailure,1,51
L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,NoFailure,1,49
L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,NoFailure,1,47
L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,NoFailure,1,45
L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,NoFailure,1,43
M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,NoFailure,1,41
L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,NoFailure,1,38
L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,NoFailure,1,36
M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,NoFailure,1,34
L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,NoFailure,1,31
L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,NoFailure,1,29
M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,NoFailure,1,27
M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,NoFailure,1,24
M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,NoFailure,1,21
L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,NoFailure,1,18
M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,NoFailure,1,16
L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,NoFailure,1,13
L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,NoFailure,1,11
L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,NoFailure,1,9
L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,NoFailure,1,7
L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,NoFailure,1,5
L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,NoFailure,1,3
L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,NoFailure,1,1
L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,NoFailure,1,0
M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,NoFailure,1,0
H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,NoFailure,1,0
H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,NoFailure,1,0
L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,NoFailure,1,0
M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,NoFailure,1,0
H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,NoFailure,1,0
M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,NoFailure,1,0
L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,NoFailure,1,0
M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,NoFailure,1,0
H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,NoFailure,1,0
L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,NoFailure,1,0
L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,NoFailure,1,0
L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,NoFailure,1,0
M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,NoFailure,1,0
M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,NoFailure,1,0
L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,NoFailure,1,0
L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,NoFailure,1,0
L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,NoFailure,1,0
L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,NoFailure,1,0
M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,NoFailure,1,0
L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,NoFailure,1,0
L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,NoFailure,1,0
L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,NoFailure,1,0
M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,NoFailure,1,0
L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,NoFailure,1,0
L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,NoFailure,1,0
L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,NoFailure,1,0
M21104,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,NoFailure,1,0
L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,NoFailure,1,0
H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,NoFailure,1,0
L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,NoFailure,1,0
L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,PWF,3,0
L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,NoFailure,1,0
L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,NoFailure,1,0
M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,NoFailure,1,0
L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,NoFailure,1,0
L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,NoFailure,1,0
L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,NoFailure,1,0
L53435,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,OSF,2,0
L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,TWF,5,0
L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,NoFailure,1,100
M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,NoFailure,1,98
M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,NoFailure,1,95
L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,NoFailure,1,92
L53441,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,NoFailure,1,90
L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,NoFailure,1,88
M21123,M,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,NoFailure,1,86
L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,NoFailure,1,83
L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,NoFailure,1,81
L53446,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,NoFailure,1,79
L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,NoFailure,1,77
L53448,L,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,NoFailure,1,75
M21129,M,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,NoFailure,1,73
L53450,L,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,NoFailure,1,70
M21131,M,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,NoFailure,1,68
M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,NoFailure,1,65
